id,fullText,label
1939471906429636779,"@OrbsSpirits @edatvoficial Que estás diciendo? El 99% no cubre las necesidades básicas? Por eso viven llenándose los estadios cuando hay fútbol o shows?tanta gente comprando en rappi o pedidos ya,por qué no les alcanza la plata? Ni autos 0km nada
Ahí no se ven ni autos ni gente en plena capital del país.",0
1939471544104751427,"🛑 Crímenes impunes en Tucumán
📍 Los Pocitos, Diagonal Norte

En 2012, un transformador de TRANSNOA S.A. explotó en plena calle. Desde entonces, más de 287 vecinos estarían enfermos por exposición a PCB, un químico altamente tóxico y prohibido.

💥 La explosión liberó veneno https://t.co/rvcx8J0tq2",0
1939470958802153644,"si mi mamá no hubiera estado en mi casa claro que en plena tempestad hubiera ido a ver a mi chiquito, y de fondo sonaría la canción de 
*cruzaré los montes, los ríos, los valles por irte a encontrar 🙂",-1
1939470381108105558,"#Reportes | XXIX Marcha LGBTIQ+ por la ciudadanía plena
📍Cabeza de la movilización:  Plaza de Bolívar  

Nuestro equipo continúa haciendo monitoreo constante en el lugar, para asegurar que la jornada transcurra con total normalidad.

•Translebomarika popular
📍Parque Santander",0
1939470338565328960,"Cine 🚬
El contraluz en plena hora mágica
La lágrima deslizando en la mejilla
El perro siguiendo
El ganado y el horizonte",0
1939470165521162717,@Miltonequi67354 @alcaldiagye @urvaseo @PoliciaEcuador @aquilesalvarez Consejito de un intolerante religioso? Jajaja No gracias... la plena que me había olvidado que escribir pendejadas sigue siendo gratis.,-1
2006153288652107890,"“#ANAPCuba La Revolución Cubana se puede sintetizar como una aspiración de justicia social dentro de la más plena libertad y el más absoluto respeto a los derechos humanos. Nuestra Revolución hay que defenderla como se defiende, no algo de Cuba, sino algo de América

#Revolución https://t.co/QaTEkNcuZd",1
2006153075292266689,"Esta semana, Te Cuento La Plena llega con acciones que se sienten en el cantón. Deporte que une en el Picadito El Coca 2025, inclusión con Derechos con Dignidad en Palma Roja, obras viales en El Moretal y alegría navideña en San Andrés de la parroquia Guayusa. 

No te lo pierdas https://t.co/avSPrQKlY3",0
2006152313996542450,@vcfjulen13 @ignotadoctrina Plena era de la información y no te informás un carajo. https://t.co/c7wnM29ORR,-1
2006152160375877980,"pero llegué sana y salva a todos los destinos a los que fui. 
Tanto en la mañana cuando salí sola como en la tarde que salí con Tami, así que me siento muy feliz por la experiencia de hoy, porque he disipado un poco el miedo al tráfico de la 5ta en plena temporada, +",1
2006152109482299718,"@zully_silva Hace exactamente 5 años Luis nos decía y se jactaba de ahorrar 900 millones de dólares en plena pandemia.
Se subió 40% el sueldo y vinieron ""los mejores"" también con un aumento de sueldo.
Ni que hablar de la suba de combustibles y tarifas.

Eso si que fueron todos los AZOS juntos",0
2006152084819751234,"@mavigaf2 @JaimeMercant Entiendo tu frustración, pero los tradicionalistas son cismáticos de ultraderecha y no están en plena comunión, mientras que las tradiciones e instituciones católicas y de ecumenismo son guardadas por la Iglesia anglicana y su líder Carlos de Inglaterra.

#IglesiaViva #ecumenismo",-1
2006152002703630715,@ellaflaca JAJAJAJAJAJAJAJAJA la plena si,1
2006151558119952654,Como me mira matarme el 31 en plena mesa familiar para arruinarle la vida a todos,-1
2006150855095927020,"#LoMásViral2025 | 🚔 Una patrulla de la policía protagonizó un incidente en #Neza cuando, en plena noche y tras una persecución a alta velocidad, cayó en una zanja de una obra inconclusa que carecía de señalización. (Video publicado 29-10-25) https://t.co/oRJun25opl",-1
2006150694311497745,@Vhgkasparov Y vos un gordo estúpido jajaja esq la plena loco eres demasiado imbécil 😂😂😂,-1
1939442270249386126,"@DesdelAtlantico @RanaAgotada @Ortega_Smith Ya me imagino. Igual que la de Madrid. Y que vaya de la mano de @VOXValladolid cabrea aun más.
Nada. Que no se le vote más y listo.
Que todo el mundo de Valladolid se de de baja hasta que dimita toda esa escoria que aprueba la ZBE. Y  @vox_es y @Santi_ABASCAL rehagan el partido",-1
1939428992052019523,@Dulcine28261192 Me indigna y me cabrea,-1
1939385809494213043,"A mi el actuar del gobierno me tiene irritado porque es todo un show. Aunque las leyes tienen bastantes avances necesarios, es probable que todos sean anulados en un mediano plazo y eso me cabrea. No se están haciendo bien las cosas a propósito",-1
1939373855052579168,Me cabrea que me  escriban Hola o mi nombre como si quisieran decir algo Pero luego simplemente desaparecen....,-1
1939372236936266208,Illo la manera en la que el calor me cabrea https://t.co/8VMbhz8FwV,-1
1939353060075299073,"@hunagaro Barcelona no hizo un mal primer tiempo, pagó caro no terminar de matar a ese equipo qué estaba herido, Oyola tuvo en sus pies varias situaciones de asistencia pero hizo lo qué normalmente hace cada partido, decide mal, retiene la pelota demasiado y descarga tarde, me cabrea eso..",-1
1939350612824805821,"@LaJuliJustri Me cabrea tener que hablar de putas verduleras, que encima, no venden más que mierda.",-1
1939345328144105945,@E_dudando @ProfesaurioR @octavio_pr @rebentat A mí eso me cabrea doble,-1
1939344542563438927,"@NafasyM @javionsalo Yo voto a vox, pero no soy de vox ni cobro de vox
Para mí lo importante es España
Y si la caga el único partido que nos puede salvar lo diré y si alguien se cabrea, que se cabree, me la trae floja",-1
1939343700662112417,"@Capitana_espana Pues cuando vi las camas…. Madre mía. 🤦‍♀️.
Es frustrante, indignante, me cabrea, me cabrea muchísimo. 
Sevilla, 40 grados, comida para cerdos y camas con cercos y manchas de sabe dios qué!  y sus correspondientes patógenos. 

Yo pago impuestos para estas cosas joder !",-1
1939453738004914253,@RichardCarapazM @LeTour @EFprocycling Fuerzas mijin es una pena no verte competir pero la salud es lo primero a recuperarse mijin,1
1939452501138288817,@JohnReimberg Ya mijin como tú digas,-1
1939441601325015354,"@Esteban_Dido_GG @eluniversocom @omarmaluk Mijin: Para darle fuerza a tus argumentos debes tener datos, caso contrario quedas como un opinologo más. Lastima que seas eso. 
Conclusión: Vamos a ser el
País más violento y eso se da en los últimos 8 años. #arrechomiprezi https://t.co/OM0q2fdSBh",-1
1939434040399974478,@MashiRafael Comenzaste con tus amenazas mijin....,-1
2006147827307606466,"@MemesDelMijinOr Mijin... Yo sólo me pregunto, q hacen 4 muchachos a altas horas de la noche en la calle, bajo un puente En vez de estar en la casa, estudiando, descansando, ayudando con las obligaciones de la casa
Q haces en la calle exponiendote o exponiendo a otros
Digo nomas",-1
2006145778264203695,"@Gronecatinga @VoxedPosting Naaa mijín, se ve intocable",1
2006132108410990983,"@RapemepleaseSua 
Hola vengo a funar a estas lesbianas porque me pegan todos los dias @Katsudeku899  me pega con un latigo 🥀🥀🥀",0
2006120463819227596,"Si se depila el Mijín si se le confunde 😅💅🏻

No te pierdas #RadiacionTemprana ⛅  por nuestro canal de YouTube 🎄🎅🏻 https://t.co/vyJv7bFrgG",1
1939473920920359269,@runariasokuu Pelucon …. Es un pobre pillo.,0
1939473701390454832,@runariasokuu ASI era en todas la sabatinas... y como van las cosas el que se da la vida de pelucón es Luisa y Alías El 4 pelos.😀,-1
1939470648830570843,"@runariasokuu Querrás decir el ""nuevo pelucón"", esa gente se hizo jodidamente millonaria de estafar al pueblo ecuatoriano",-1
1939459588073431122,@runariasokuu Es el único pelucon con 4 pelos.,-1
1939452177145368608,@runariasokuu Es un PELUCON FRUSTRADO.,-1
1939436091926581342,"Nos decía “pelucones” para dividirnos, pero bien que se pasea con camisa de diseñador, Carolina Herrera no huevada…
Al final, el pelucón resultó ser él https://t.co/oqzpvogFa6",-1
1939406212161753230,mamita que pelucon mas largo https://t.co/sbfgYWNW4h,0
1939383101882617981,"@dataref_ar Allen es por escándalo lo más malo q ví en mi vida, me genera tanta inseguridad ese pelucon jugando, hay unos pares d jugadores que realmente son muy malos",-1
1939380192918614525,Ese pelucon siempre fue mal intensionado 🤮,-1
1939377012222697531,@JavierLino_ Pero hay plan post pago usted pelucon tapiñado señor 😂,-1
1939462032647938394,"@andrea_vilaro Habéis estado muy cerca de conseguir el oro @andrea_vilaro 
Desde Salamanca y desde la afición de @CBAvenida no se puede estar más orgulloso de vosotras.
Nos vemos muy pronto CAPITANA y FELIZ VERANO.
Merecidísimo descanso y a recuperarse, a descansar y recargar las pilas. 😎💪💙.",1
1939447078796534121,"En Rosario más vale que se empiecen a poner las pilas, porque va a quedar de intendente el comunista de Monteverde y vamos a estar peor que ahora. Tenemos tiempo todavia",1
1939396500800635250,"Siempre lo digo, los domingos son para cargar pilas con los que amamos, con nosotros mismos, conectar con la naturaleza  y estar listos para iniciar la semana con todo el ánimo.

¿Qué tal mi chamarra de Coroneo? Pura lana, pura calidad hecha por manos de nuestros artesanos. https://t.co/p2Iogmc9rp",1
1939375241077166434,"@AntonioSanguino ¡pilas, pilas! 
ATENCIÓN: la oposición y la extrema derecha pueden estar planeando algo muy fuerte para desviar la atención sobre esta GRAVÍSIMA primicia del diario El País de España...",0
1939369204752294362,"@fdbedout @ElPaisAmericaCo Esos no son audios, son grabaciones, al tipo lo grabo una de las personas con quién se reunió. Grave y a la vez confirma lo que ha venido diciendo reiteradamente el presidente y que los medios presentan como si fueran desvaríos. Toca estar pilas.",0
1939366586542116910,"¡Domingo de pádel! 💪🏼😎 Desde temprano dándole con buenos amigos, haciendo ejercicio para despejar la mente y recargar pilas para siempre estar al 100. ¡Vamos con todo! 👊🏼 https://t.co/RPKAer0Fns",1
1939346902790848651,@Leonardo_GilR @cristiancrespoj Por eso hay que estar pilas con la información que nos llega.,0
1939275170503344332,"Hola @policia hola @fiscal_es El Estado va a hacer algo con estos individuos, o tenemos que ponernos las pilas?

Recordad que el Ojo por Ojo NO es bueno para nadie. Y el sector progresista de este país empieza a estar realmente harto. https://t.co/QRFQAasMDt",-1
1939256434924900550,"@pedromedei Pedro, te digo una cosa como compañero:
Más vale que no te borrés después de las elecciones porque te vamos a estar controlando... no te veo como a los demás. Así que ponete las pilas.",-1
2006143025911619822,"@hanwenzhang1982 Total. El gobierno Petro tiene mucho corazón para la justicia social, pero lamentablemente poca agudeza para las jugarretas del hampa de cuello blanco. Haybque estar pilas con los contubernios de la especulación.",0
2006140679194370167,@Danielbricen @YeseniaOlayaR Que malparido gobierno tan corrupto. Están acumulando dineros ilícitos para comprar votos. Hay que estar muy pilas porque estos hptas como sean quieren ganar las elecciones,-1
2006101151851176272,@casanovastuder Endeudada tú porque mi pueblo si vieras todas las fiestas que asen ponte a trabajar si tienes deudas ponte pilas ho vende el de atrás si ocupas dinero en lugar de estar llorando!!!,-1
2006101040475632124,"La hace de vrg el camello para que todo el stream se la pase quejando de la cabeza y de la garganta,diciendo que la posada,estar todo el rato en el celular,prometer mmdas,ya ""ponerse las pilas"",que sigue siendo el #1 etc🤣🤣",-1
2006092808638054538,"@urisisbenizado @marcela_ruge @CamiloGHakim_93 @DavidGregorioR @gangrandomsteel @aljandro_enriq2 @Alfalfaeltierno @joker19892021 @AbogadoTyrion @Tolkyenlitigio @emiliolagos1 @jayduarted @Danielbricen Dificil lo del Ñero, porque hasta para ser bodega hay que estar atento, pilas, publicar constantemente y eso solo se hace siendo serio y estando sobrio...
Quién va a confiar en un drogadicto mala paga como Ruben Reina alias @gangrandomsteel 🤣",-1
2006080635572740177,"@hanwenzhang1982 Lo que hay que estar es pilas con la economía popular para que contrate formalmente sus trabajadores y les paguen ese minimo. 

En 2026, mi estimada Hanwen, a denunciar!",-1
2006078741534097597,@TioElmoi01 Glas debe estar pilas stalkeando jajaja,0
2006069132593184931,"Me da algo de risa estar viendo los ganadores desde el hospital xd (Felicidades a todos guys, el próximo año me pongo las pilas para volver a estar nominado 🥺) https://t.co/lJMQZBdzGC",1
2006049184525275392,"@yessi1132014425 Es increible q no se ponen pilas y ni regresan a ver cuando  pasa un carro al lado.
Tienen q estar mas atentos",0
2006018162249121824,"Ese momento cuando el humo se frena, es cuando hay que estar más pilas. https://t.co/oc5MUlK9WZ",0
1939368044872323351,@CCIYAP No seas tan Lambon y tan sapo .ustedes no ayudan mas que a su circulo del club unión bola de enfermos,-1
1939357711730110883,"@MartnPeiretti1 @CarlosMaslaton Ojo, te van a hacer pedir perdón otra vez desde el living de tu casa con humedad y una estufa a kerosen. No seas tan boludo. Deja una discapacidad para el resto de tus compañeritos Martin. No te las agarres todas. El que come y no convida tiene un sapo en la barriga .",-1
1939309746869129487,@jarizabaletaf No seas sapo! Solo indaga con aeronáutica ECU y te dicen exactamente a dónde voló el FAC 001 los días que estuvo en ese país. Y listo! El odio te va a matar...,-1
1939126192361074790,@JoselinNB @AlvaroAlvaradoC No seas tan sapo Bot,-1
1939050845636596123,"@travaglinigra Shhhhh viejita , saludos al finado y al mononeuronal de tu hijo . LAS FOTOS DE TU MARIDO HINCHADO COMO UN SAPO ANTES DE PARTIR ES LAS QUE NO PUEDO DEJAR DE VER . BAJALAS DE LAS REDDS NO SEAS CRUEL . https://t.co/5P9v8L2FdU",-1
1938658917266895201,@MrOFFSIDER @SebastiaNunezA No seas sapo mamaverga,-1
1938635614464671844,@mateogonzalezb @MrStivenTc @PoliciaColombia @FiscaliaCol Hablas de ley y ayer no respetaron ninguna ley no seas doble cara corrupto sapo de mierda,-1
1938621351985549334,@MashiRafael CORREA pero no seas soso o sapo deja el link del chat compartido para ver que prompts le dejaste antes jajajaaj como siempre manipulando la información a tu conveniencia,-1
1938607058330460630,"@Cherry_Bomb_bom @LillyTellez En china a todos los corruptos de morena ya los hubieran juzgado y colgado ! 
No seas p3ndejo sapo _bomb",-1
1938599985991278718,@PsychoK6 Lady shoker no seas sapo si nos estamos burlando de ella,-1
2005700418463309979,"@JosedavidA3286 @AlvaroUribeVel Tú ves a arreglar tu país allá, se valiente los colombianos nos defendemos nosotros, no seas sapo.",-1
2005635020279681242,"@Max44069909 @NotiCaliOficial Ve MALDITO INFELIZ vos le compraste la botella a la señora, salió de tu bolsillo la plata? No seas tan sapo pedazo de 💩💩 y además te las das de racista, que tal este #$@#@",-1
2005578664608747559,"Glas manda a decir que no seas sapo mmv, que vayas a pagar tus deudas en el iess y las alícuotas de casa moroso hp",-1
2005350737174471038,"@AAndreanoza @Dion_san1 @laderechadiario Ve tu al psiquiatra, solito te armas pelea",-1
2005299941535863242,@enriquelrojo68 @PaisEsponja Osea con esa falta de ortografía se entiende que seas un zurdohdp y xunxo sapo y la concha tu madre,-1
2005052556381401353,@EmergenciasEc No seas sapo 🐸 mmv,-1
2004916319674925630,"@iCarlitosOfc No seas torpe, no es lo mismo Bukele q el sapo de Noboa mediocre !",-1
2004826691982786649,"@Giziothedragon @RoyAlta_Peru No seas sapo fujitroll 
Gracias por tu comentario, con este podré recopilar lo mismo comentario hdp",-1
2004768664449593746,@ES_colombian__o No seas sapo colombia  no pidas que esas cosas bajen  ;(,-1
2004662589943677421,"@DeLaCalleHum claro, como a ti no te clava con impuestos.
No seas tan sapo, lambon, mk.........",-1
1939452519497019771,"@po68772 @MashiRafael Osea que el audio de Fito tampoco pertenece a Fito ? Pobre florindo shunsho, odiador e ignorante. https://t.co/FycoHP4oK8",-1
1939407324315046390,"Es un asco la administración municipal de @pabelml, tiene abandonada la obra en el Parque Carolo y la obra en la Matilde Álvarez y Mariscal Sucre, arrepentido de haberle dado el voto a este shunsho.",-1
1939402290206589160,@lahoraecuador Jajajajaja. No digan eso que como NOBOA es medio shunsho se va a creer. ¿ El estudio lo habrá hecho Carlos Vera con Arroba Ditto y algún otro idiota?,-1
1939389223573872814,"@Libertador_Ec @soleangusfr @LuisaGonzalezEc Shunsho. Ahora viajar con plata privada es pecado pero ROBARSE MILLONES DE FONDOS PUBLICOS EN PROGEN, PETROROBOA, DESAYUNO ESCOLAR, ETC ES ""ser empresario"" . Ladrones! Y ni soy de izquierda como tu ROBOA!",-1
1939388904119173357,"@PabloDavalos63 En cambio si entendemos como voz GDO con corbata shunsho,le sigues y votaste por este PROFUJO  socialista vistiendo ropa de imperio MMV ...jujujuju fin https://t.co/mnIfWNiSPk",-1
1939373009518952452,"Actor de Kabuki Iwai Hanshiro IV como ciego bailando
Creación de 1787.
Técnica: Xilografía.
Dimensiones: 32,7 × 15,2 cm.
Ubicación: Museo de Bellas Artes de Bilbao, España.
Autor: Katsukawa Shunsho (japones, 1726-1792)
#arts #paintings https://t.co/F2DMmlx04M",0
1939355265708548102,"@PamAguasY Ese tipo, Noboa de verdad que es SHUNSHO, TONTO insulta, desprecia a ciertos líderes mundiales para luego ir hipócritamente a LLORAR AYUDA.
Uno de los ministros del tonto, insultó a Petro... en los próximos APAGONES irán a rogar ayuda, estos cojudos.",-1
1939353728055976373,"@conejo_oligarca Libertario con cara de shunsho con gonorrea y tranformer de travesti, que bien debengas tu dinero que ganas en la asamblea. Aparte de ridículo, BOBO, odias al estado y mamas del estado burro florindo.",-1
1939207375568716196,@ErikMacas5 @Arturo_M13 O sea que los viajes de Nobita en un avión más lujoso que el legacy? Lo hace con su dinero?ese avión cuesta 15 k la hora más gastos adicionales shunsho mmv,-1
1939127491324465168,"@LDU_Oficial Siempre hay un paquete, y siempre es el mismo, su nombre @Gianallala17, q asco de jugador sinceramente, chava @ialvarezl87, por Dios negocia ese paquete y q ponga a un buen jugador, es hasta medio shunsho y torpe para jugar",-1
2006151466206023774,@Azul2Rc El muy shunsho Leito;  qué sabe pues de economía y negocios internacionales.,-1
2006100166764331251,"@NielsOlsen @DanielNoboaOk Si TAN BIEN estamos, x q perdieron la consulta mañosa oye #soplapitos del mitómano.
SHUNSHO COJUDO IGNORANTÓN,  no tienes pta idea de lo q te mandan a publicar.
Son INEPTOS E INÚTILES 
#NosGobiernanDelincuentes 
#FueraNoboaFuera",-1
2006095849252671522,@elgarrotazoec 🛑Ya veo que a vos shunsho mmv te preocupa tanto la suerte de Glas o estás enamorado del Mashi habla pues rarito??😏‼️,-1
2006055236654244164,"@DanielNoboaOk SHUNSHO HPTA!  ni por inocentes te van a creer semejantes mentiras. Ni tus floriburros ignorantones se van a tragar semejante noboada.
PERDISTE LA CONSULTA COJUDO! Porq la gente ya se cansó de tus mentiras.
#FueraNoboaFuera #NosGobiernanDelincuentes",-1
2006035328377692300,"@SoyCastillo593 @RC5Oficial Algo tienes contra la í, shunsho!!",-1
2006034736439873899,@AlexaNavarreteR @SRIoficialEc @PoliciaEcuador Que CÍNICOS HDLGP... háganle pagar al mayor deudor fiscal que tiene el país... El SHUNSHO VAGO debe 90 millones....solo entraron al poder para BENEFICIARSE del estado...LADRONES SINVERGÜENZAS...,-1
2006025239046623622,"@LupaMediaEC Ésta IGNORANTE, es DIGNA vice del SHUNSHO VAGO del patrón...",-1
2006006499873808441,"@Azul2Rc Pobre shunsho  incendiario, quererse comparar con nuestro presidente Noboa,",-1
2005983085125591491,@fabriciovelav Qué país estará dirigiendo este medio ¡Shunsho! 😎,-1
2005855983671595276,"Pero hay que votar NO, ¿cierto? 
Reacciona borrego shunsho.",-1
1939473742930846167,"@nano_ugarte @pimpumpam27 @BrunoL0p3z Universitario está clasificado a octavos de final, los cabros NO.

Universitario lider absoluto del apertura, los cabros están SEGUNDOS.

Universitario tiene mejor equipo cabro, tu equipo no es superior.",0
1939473535409250367,@dingo_azul Si ñaño. Bello baby Castelli.,1
1939473299110805921,"@Pao_Volvi Sacando retenciones, el campo se desata, y empieza la buena inversion. Tarda, pero bueno, despues se ven los frutos de esas decisiones. El tema es que, y ojala me equivoque y mal, pero no veo que por lo menos, dos años  mas de retenciones, va a haber, como minimo.",0
1939472979668451400,"@viruviru_no Pa, me ganó la emoción",1
1939472741024907475,"@Pao_Volvi Que hizo? POPULISMO CON LOS PENDEJOS DE PLATA. Los libertarios Dubai
Y que te van a a decir estos....te van a defender TODO LO QUE LOS BENEFICIA.
Ahi tenes la ecuacion de ""y de donde zaca la plata pada compenzad?""
Primero los ingresos, despues el gasto (superfluo, pero gasto)",-1
1939472464565920009,"¿Y tú ñaño, ya estás cuidando tu próstata o sigues haciéndote el loco?

Prostaeros es el #1 para cuidar tu próstata y tenerlas al 100⭐️🔥

#Prostaeros #ElNúmero1 #CuidadoDeHombres #Prosta #FullPotencia #NoTeDuermas #SaludMasculina https://t.co/zyzinll1GP",1
1939472156603064595,@viruviru_no Para gil que me da vergüenza 🙈,0
1939472004140134577,"@Pao_Volvi Ahora, dicho esto:
-En vez de bajar impuestos a vehiculos de alta gama
-En vez de bajar impuestos a la play, celular, jueguitos
-En vez de bajar ""no renovar"" el impuesto al turismo (que aca es la disyuntiva ""mis dolares, tus dolares"")

Hubiese sacado retenciones",-1
1939471483954225334,"@Pao_Volvi Entiendo lo que dicen, en base a la bajada de linea. No entiendo como no razonan. Bah, en realidad ""no quieren razonar"" porque de hacerlo, se van a perder el puesto politico.
Por eso la bajada de linea, y el ""grupi"" entre todos.",-1
1939471151094194502,"Podemos juntarnos en casa si quieren
Claro
Nano también
  Nano más que nada
 Que es un tipo complicado
Un tipo laburador y familiero",
2006152582360604918,"*tumban la cuenta a MutikoNano*

Todos: ""Oh no, hemos perdido al alonsista más fuerte antes de 2026""

Yo: ""POSICIÓN PARA EL NANO""
https://t.co/B4nvmMfqcD",0
2006152235290357780,"@KeroppiKuro @Nanoko_D0rag0n Okey bien primero que nada tengo la duda de donde serán los streams

Y en segunda aquí tengo la pregunta para la nanito y es la siguiente.
Qué fue lo que más te complicó de crear el modelo pngtuver y que fue lo más fácil de este

Pdt: YA JUEGA AL FORTNITE NANO &gt;:v
QUE ME GASTE M-",1
2006152200838418739,"@DanielNoboaOk Estas en droga ñaño, mejor mete dinero a Emelec",0
2006149086404038728,Ñaño cómprame una galleta a $1 dolar https://t.co/hzB0jhXpOK,1
2006148095923384502,@elgranqenk @roperonando @2010MisterChip Es un ñano… no existen para el futbol,0
2006146600318509482,"@AlejandroCence2 @JaimePalomera Joder, que sarta de mentiras, nano. Qué hay internet! No os creáis las mentiras y buscad.",-1
